doc,word,n,tf,idf,tf_idf
Supriya Sule,demands,2,4.302925989672978e-4,0,0
Supriya Sule,demonstration,1,2.151462994836489e-4,0,0
Supriya Sule,denial,2,4.302925989672978e-4,0,0
Supriya Sule,density,3,6.454388984509467e-4,0,0
Supriya Sule,department,15,0.003227194492254733,0,0
Supriya Sule,dependent,1,2.151462994836489e-4,0,0
Supriya Sule,depth,1,2.151462994836489e-4,0,0
Supriya Sule,deputy,1,2.151462994836489e-4,0,0
Supriya Sule,desired,2,4.302925989672978e-4,0,0
Supriya Sule,detai,1,2.151462994836489e-4,0,0
Supriya Sule,detailed,3,6.454388984509467e-4,0,0
Supriya Sule,detairs,1,2.151462994836489e-4,0,0
Supriya Sule,detected,1,2.151462994836489e-4,0,0
Supriya Sule,determined,1,2.151462994836489e-4,0,0
Supriya Sule,develop,1,2.151462994836489e-4,0,0
Supriya Sule,developed,3,6.454388984509467e-4,0,0
Supriya Sule,development,26,0.005593803786574871,0,0
Supriya Sule,devices,2,4.302925989672978e-4,0,0
Supriya Sule,devised,1,2.151462994836489e-4,0,0
Supriya Sule,diagnostic,1,2.151462994836489e-4,0,0
Supriya Sule,diesel,3,6.454388984509467e-4,0,0
Supriya Sule,different,1,2.151462994836489e-4,0,0
Supriya Sule,differently,5,0.0010757314974182443,0,0
Supriya Sule,differentlyabled,1,2.151462994836489e-4,0,0
Supriya Sule,difficult,1,2.151462994836489e-4,0,0
Supriya Sule,difficulties,2,4.302925989672978e-4,0,0
Supriya Sule,digital,6,0.0012908777969018934,0,0
Supriya Sule,digitalization,1,2.151462994836489e-4,0,0
Supriya Sule,dipped,1,2.151462994836489e-4,0,0
Supriya Sule,direct,4,8.605851979345956e-4,0,0
Supriya Sule,directed,2,4.302925989672978e-4,0,0
Supriya Sule,directly,1,2.151462994836489e-4,0,0
Supriya Sule,director,2,4.302925989672978e-4,0,0
Supriya Sule,directorate,3,6.454388984509467e-4,0,0
Supriya Sule,directors,1,2.151462994836489e-4,0,0
Supriya Sule,disabilities,5,0.0010757314974182443,0,0
Supriya Sule,disabled,2,4.302925989672978e-4,0,0
Supriya Sule,disbursed,2,4.302925989672978e-4,0,0
Supriya Sule,disbursements,2,4.302925989672978e-4,0,0
Supriya Sule,discussed,1,2.151462994836489e-4,0,0
Supriya Sule,discussions,1,2.151462994836489e-4,0,0
Supriya Sule,disparities,3,6.454388984509467e-4,0,0
Supriya Sule,disposal,3,6.454388984509467e-4,0,0
Supriya Sule,dispute,1,2.151462994836489e-4,0,0
Supriya Sule,disputes,3,6.454388984509467e-4,0,0
Supriya Sule,distress,1,2.151462994836489e-4,0,0
Supriya Sule,distribution,3,6.454388984509467e-4,0,0
Supriya Sule,district,12,0.0025817555938037868,0,0
Supriya Sule,districts,4,8.605851979345956e-4,0,0
Supriya Sule,diversion,1,2.151462994836489e-4,0,0
Supriya Sule,division,3,6.454388984509467e-4,0,0
Supriya Sule,documentation,1,2.151462994836489e-4,0,0
Supriya Sule,documents,1,2.151462994836489e-4,0,0
Supriya Sule,dollar,1,2.151462994836489e-4,0,0
Supriya Sule,domestic,2,4.302925989672978e-4,0,0
Supriya Sule,dominated,1,2.151462994836489e-4,0,0
Supriya Sule,doordarshan,1,2.151462994836489e-4,0,0
Supriya Sule,doorstep,1,2.151462994836489e-4,0,0
Supriya Sule,double,2,4.302925989672978e-4,0,0
Supriya Sule,doubling,2,4.302925989672978e-4,0,0
Supriya Sule,draft,2,4.302925989672978e-4,0,0
Supriya Sule,drastic,1,2.151462994836489e-4,0,0
Supriya Sule,drastically,1,2.151462994836489e-4,0,0
Supriya Sule,drinking,3,6.454388984509467e-4,0,0
Supriya Sule,drivers,2,4.302925989672978e-4,0,0
Supriya Sule,drugs,1,2.151462994836489e-4,0,0
Supriya Sule,durable,1,2.151462994836489e-4,0,0
Supriya Sule,dwindling,1,2.151462994836489e-4,0,0
Supriya Sule,earlier,2,4.302925989672978e-4,0,0
Supriya Sule,earmarked,1,2.151462994836489e-4,0,0
Supriya Sule,eastern,1,2.151462994836489e-4,0,0
Supriya Sule,economic,4,8.605851979345956e-4,0,0
Supriya Sule,economically,3,6.454388984509467e-4,0,0
Supriya Sule,economy,2,4.302925989672978e-4,0,0
Supriya Sule,education,17,0.003657487091222031,0,0
Supriya Sule,educational,8,0.0017211703958691911,0,0
Supriya Sule,effective,8,0.0017211703958691911,0,0
Supriya Sule,effectiveness,1,2.151462994836489e-4,0,0
Supriya Sule,efficient,1,2.151462994836489e-4,0,0
Supriya Sule,efforts,1,2.151462994836489e-4,0,0
Supriya Sule,eight,1,2.151462994836489e-4,0,0
Supriya Sule,elderly,1,2.151462994836489e-4,0,0
Supriya Sule,electric,2,4.302925989672978e-4,0,0
Supriya Sule,electricity,1,2.151462994836489e-4,0,0
Supriya Sule,electronic,2,4.302925989672978e-4,0,0
Supriya Sule,eligibility,1,2.151462994836489e-4,0,0
Supriya Sule,empanelled,1,2.151462994836489e-4,0,0
Supriya Sule,emphasis,1,2.151462994836489e-4,0,0
Supriya Sule,employed,1,2.151462994836489e-4,0,0
Supriya Sule,employees,3,6.454388984509467e-4,0,0
Supriya Sule,employer,4,8.605851979345956e-4,0,0
Supriya Sule,employment,9,0.00193631669535284,0,0
Supriya Sule,empowerment,3,6.454388984509467e-4,0,0
Supriya Sule,enabled,1,2.151462994836489e-4,0,0
Supriya Sule,encourage,6,0.0012908777969018934,0,0
Supriya Sule,energy,1,2.151462994836489e-4,0,0
Supriya Sule,enforcement,1,2.151462994836489e-4,0,0
Supriya Sule,engage,1,2.151462994836489e-4,0,0
Supriya Sule,enhance,4,8.605851979345956e-4,0,0
Supriya Sule,enhancements,1,2.151462994836489e-4,0,0
Supriya Sule,enough,1,2.151462994836489e-4,0,0
Supriya Sule,ensure,14,0.0030120481927710845,0,0
Supriya Sule,ensuring,1,2.151462994836489e-4,0,0
Supriya Sule,entered,1,2.151462994836489e-4,0,0
Supriya Sule,enterprises,5,0.0010757314974182443,0,0
Supriya Sule,entire,1,2.151462994836489e-4,0,0
Supriya Sule,entrepreneur,4,8.605851979345956e-4,0,0
Supriya Sule,entrepreneurs,2,4.302925989672978e-4,0,0
Supriya Sule,entrepreneurship,1,2.151462994836489e-4,0,0
Supriya Sule,environment,10,0.0021514629948364886,0,0
Supriya Sule,envisaged,1,2.151462994836489e-4,0,0
Supriya Sule,equipped,1,2.151462994836489e-4,0,0
Supriya Sule,eradicating,1,2.151462994836489e-4,0,0
Supriya Sule,eradication,2,4.302925989672978e-4,0,0
Supriya Sule,especially,2,4.302925989672978e-4,0,0
Supriya Sule,establish,2,4.302925989672978e-4,0,0
Supriya Sule,established,2,4.302925989672978e-4,0,0
Supriya Sule,establishing,1,2.151462994836489e-4,0,0
Supriya Sule,establishment,1,2.151462994836489e-4,0,0
Supriya Sule,estate,2,4.302925989672978e-4,0,0
Supriya Sule,estimated,4,8.605851979345956e-4,0,0
Supriya Sule,evaluated,1,2.151462994836489e-4,0,0
Supriya Sule,evaluation,5,0.0010757314974182443,0,0
Supriya Sule,event,1,2.151462994836489e-4,0,0
Supriya Sule,events,1,2.151462994836489e-4,0,0
Supriya Sule,eventually,1,2.151462994836489e-4,0,0
Supriya Sule,every,2,4.302925989672978e-4,0,0
Supriya Sule,evolved,1,2.151462994836489e-4,0,0
Supriya Sule,examined,1,2.151462994836489e-4,0,0
Supriya Sule,exchange,1,2.151462994836489e-4,0,0
Supriya Sule,excluded,1,2.151462994836489e-4,0,0
Supriya Sule,exclusion,1,2.151462994836489e-4,0,0
Supriya Sule,exist,1,2.151462994836489e-4,0,0
Supriya Sule,existing,4,8.605851979345956e-4,0,0
Supriya Sule,expand,1,2.151462994836489e-4,0,0
Supriya Sule,expanded,1,2.151462994836489e-4,0,0
Supriya Sule,expanding,1,2.151462994836489e-4,0,0
Supriya Sule,expansion,3,6.454388984509467e-4,0,0
Supriya Sule,expedite,1,2.151462994836489e-4,0,0
Supriya Sule,expenditure,9,0.00193631669535284,0,0
Supriya Sule,expert,1,2.151462994836489e-4,0,0
Supriya Sule,explosives,2,4.302925989672978e-4,0,0
Supriya Sule,export,13,0.0027969018932874354,0,0
Supriya Sule,exporter,2,4.302925989672978e-4,0,0
Supriya Sule,exports,8,0.0017211703958691911,0,0
Supriya Sule,express,1,2.151462994836489e-4,0,0
Supriya Sule,extended,3,6.454388984509467e-4,0,0
Supriya Sule,extension,1,2.151462994836489e-4,0,0
Supriya Sule,extensive,1,2.151462994836489e-4,0,0
Supriya Sule,extent,4,8.605851979345956e-4,0,0
Supriya Sule,external,2,4.302925989672978e-4,0,0
Supriya Sule,faced,7,0.0015060240963855422,0,0
Supriya Sule,facilitate,5,0.0010757314974182443,0,0
Supriya Sule,facilitating,2,4.302925989672978e-4,0,0
Supriya Sule,facilitation,2,4.302925989672978e-4,0,0
Supriya Sule,facilities,13,0.0027969018932874354,0,0
Supriya Sule,facility,1,2.151462994836489e-4,0,0
Supriya Sule,facing,3,6.454388984509467e-4,0,0
Supriya Sule,factories,5,0.0010757314974182443,0,0
Supriya Sule,factors,3,6.454388984509467e-4,0,0
Supriya Sule,faculty,1,2.151462994836489e-4,0,0
Supriya Sule,families,2,4.302925989672978e-4,0,0
Supriya Sule,family,6,0.0012908777969018934,0,0
Supriya Sule,farmer,1,2.151462994836489e-4,0,0
Supriya Sule,farmers,25,0.005378657487091222,0,0
Supriya Sule,farming,3,6.454388984509467e-4,0,0
Supriya Sule,features,2,4.302925989672978e-4,0,0
Supriya Sule,fibre,1,2.151462994836489e-4,0,0
Supriya Sule,field,2,4.302925989672978e-4,0,0
Supriya Sule,fields,1,2.151462994836489e-4,0,0
Supriya Sule,filed,3,6.454388984509467e-4,0,0
Supriya Sule,filing,1,2.151462994836489e-4,0,0
Supriya Sule,final,1,2.151462994836489e-4,0,0
Supriya Sule,finalise,1,2.151462994836489e-4,0,0
Supriya Sule,finance,5,0.0010757314974182443,0,0
Supriya Sule,financial,14,0.0030120481927710845,0,0
Supriya Sule,findings,1,2.151462994836489e-4,0,0
Supriya Sule,firms,5,0.0010757314974182443,0,0
Supriya Sule,first,1,2.151462994836489e-4,0,0
Supriya Sule,fiscal,1,2.151462994836489e-4,0,0
Supriya Sule,fixed,5,0.0010757314974182443,0,0
Supriya Sule,followed,2,4.302925989672978e-4,0,0
Supriya Sule,following,2,4.302925989672978e-4,0,0
Supriya Sule,foodgrains,2,4.302925989672978e-4,0,0
Supriya Sule,force,2,4.302925989672978e-4,0,0
Supriya Sule,foreign,9,0.00193631669535284,0,0
Supriya Sule,forests,2,4.302925989672978e-4,0,0
Supriya Sule,forms,1,2.151462994836489e-4,0,0
Supriya Sule,formula,1,2.151462994836489e-4,0,0
Supriya Sule,formulate,2,4.302925989672978e-4,0,0
Supriya Sule,found,1,2.151462994836489e-4,0,0
Supriya Sule,frame,2,4.302925989672978e-4,0,0
Supriya Sule,framed,1,2.151462994836489e-4,0,0
Supriya Sule,framework,1,2.151462994836489e-4,0,0
Supriya Sule,freight,7,0.0015060240963855422,0,0
Supriya Sule,frequently,1,2.151462994836489e-4,0,0
Supriya Sule,friendly,1,2.151462994836489e-4,0,0
Supriya Sule,fuezyk,1,2.151462994836489e-4,0,0
Supriya Sule,fulfilled,1,2.151462994836489e-4,0,0
Supriya Sule,function,1,2.151462994836489e-4,0,0
Supriya Sule,functionality,1,2.151462994836489e-4,0,0
Supriya Sule,functionaries,1,2.151462994836489e-4,0,0
Supriya Sule,functioning,4,8.605851979345956e-4,0,0
Supriya Sule,funding,3,6.454388984509467e-4,0,0
Supriya Sule,funds,19,0.004087779690189329,0,0
Supriya Sule,future,3,6.454388984509467e-4,0,0
Supriya Sule,gender,1,2.151462994836489e-4,0,0
Supriya Sule,general,5,0.0010757314974182443,0,0
Supriya Sule,generate,1,2.151462994836489e-4,0,0
Supriya Sule,generated,2,4.302925989672978e-4,0,0
Supriya Sule,getting,2,4.302925989672978e-4,0,0
Supriya Sule,girls,2,4.302925989672978e-4,0,0
Supriya Sule,giving,1,2.151462994836489e-4,0,0
Supriya Sule,globally,1,2.151462994836489e-4,0,0
Supriya Sule,govemment,1,2.151462994836489e-4,0,0
Supriya Sule,governance,2,4.302925989672978e-4,0,0
Supriya Sule,governments,4,8.605851979345956e-4,0,0
Supriya Sule,graduate,1,2.151462994836489e-4,0,0
Supriya Sule,grameen,2,4.302925989672978e-4,0,0
Supriya Sule,grant,5,0.0010757314974182443,0,0
Supriya Sule,granting,2,4.302925989672978e-4,0,0
Supriya Sule,greater,1,2.151462994836489e-4,0,0
Supriya Sule,greatly,1,2.151462994836489e-4,0,0
Supriya Sule,grievance,3,6.454388984509467e-4,0,0
Supriya Sule,grievances,1,2.151462994836489e-4,0,0
Supriya Sule,gross,1,2.151462994836489e-4,0,0
Supriya Sule,ground,1,2.151462994836489e-4,0,0
Supriya Sule,groundnut,6,0.0012908777969018934,0,0
Supriya Sule,grounds,1,2.151462994836489e-4,0,0
Supriya Sule,group,3,6.454388984509467e-4,0,0
Supriya Sule,groups,1,2.151462994836489e-4,0,0
Supriya Sule,growing,1,2.151462994836489e-4,0,0
Supriya Sule,growth,4,8.605851979345956e-4,0,0
Supriya Sule,guarantee,1,2.151462994836489e-4,0,0
Supriya Sule,guide,1,2.151462994836489e-4,0,0
Supriya Sule,guidelines,4,8.605851979345956e-4,0,0
Supriya Sule,guilty,1,2.151462994836489e-4,0,0
Supriya Sule,gujarat,2,4.302925989672978e-4,0,0
Supriya Sule,hardship,1,2.151462994836489e-4,0,0
Supriya Sule,harness,1,2.151462994836489e-4,0,0
Supriya Sule,haryana,1,2.151462994836489e-4,0,0
Supriya Sule,hazardous,1,2.151462994836489e-4,0,0
Supriya Sule,health,6,0.0012908777969018934,0,0
Supriya Sule,healthcare,4,8.605851979345956e-4,0,0
Supriya Sule,hearing,1,2.151462994836489e-4,0,0
Supriya Sule,heavy,3,6.454388984509467e-4,0,0
Supriya Sule,highlighting,1,2.151462994836489e-4,0,0
Supriya Sule,highway,1,2.151462994836489e-4,0,0
Supriya Sule,highways,8,0.0017211703958691911,0,0
Supriya Sule,hiked,1,2.151462994836489e-4,0,0
Supriya Sule,himachal,1,2.151462994836489e-4,0,0
Supriya Sule,holistic,1,2.151462994836489e-4,0,0
Supriya Sule,hospitals,1,2.151462994836489e-4,0,0
Supriya Sule,hostel,1,2.151462994836489e-4,0,0
Supriya Sule,hostels,1,2.151462994836489e-4,0,0
Supriya Sule,household,3,6.454388984509467e-4,0,0
Supriya Sule,households,4,8.605851979345956e-4,0,0
Supriya Sule,housing,9,0.00193631669535284,0,0
Supriya Sule,however,1,2.151462994836489e-4,0,0
Supriya Sule,human,2,4.302925989672978e-4,0,0
Supriya Sule,hygienic,2,4.302925989672978e-4,0,0
Supriya Sule,identification,3,6.454388984509467e-4,0,0
Supriya Sule,identified,12,0.0025817555938037868,0,0
Supriya Sule,identify,2,4.302925989672978e-4,0,0
Supriya Sule,identity,1,2.151462994836489e-4,0,0
Supriya Sule,immediately,1,2.151462994836489e-4,0,0
Supriya Sule,impact,4,8.605851979345956e-4,0,0
Supriya Sule,impart,2,4.302925989672978e-4,0,0
Supriya Sule,implementation,7,0.0015060240963855422,0,0
Supriya Sule,implemented,5,0.0010757314974182443,0,0
Supriya Sule,implementing,5,0.0010757314974182443,0,0
Supriya Sule,import,4,8.605851979345956e-4,0,0
Supriya Sule,important,2,4.302925989672978e-4,0,0
Supriya Sule,imported,1,2.151462994836489e-4,0,0
Supriya Sule,importer,2,4.302925989672978e-4,0,0
Supriya Sule,imports,1,2.151462994836489e-4,0,0
Supriya Sule,imposed,1,2.151462994836489e-4,0,0
Supriya Sule,improve,16,0.0034423407917383822,0,0
Supriya Sule,improved,1,2.151462994836489e-4,0,0
Supriya Sule,improvement,1,2.151462994836489e-4,0,0
Supriya Sule,improvements,2,4.302925989672978e-4,0,0
Supriya Sule,improving,3,6.454388984509467e-4,0,0
Supriya Sule,incentives,4,8.605851979345956e-4,0,0
Supriya Sule,inception,5,0.0010757314974182443,0,0
Supriya Sule,incidence,2,4.302925989672978e-4,0,0
Supriya Sule,incidents,3,6.454388984509467e-4,0,0
Supriya Sule,includ,1,2.151462994836489e-4,0,0
Supriya Sule,include,1,2.151462994836489e-4,0,0
Supriya Sule,included,3,6.454388984509467e-4,0,0
Supriya Sule,includes,1,2.151462994836489e-4,0,0
Supriya Sule,including,22,0.004733218588640275,0,0
Supriya Sule,inclusion,3,6.454388984509467e-4,0,0
Supriya Sule,inclusive,2,4.302925989672978e-4,0,0
Supriya Sule,income,13,0.0027969018932874354,0,0
Supriya Sule,incomes,1,2.151462994836489e-4,0,0
Supriya Sule,incorporation,4,8.605851979345956e-4,0,0
Supriya Sule,increase,11,0.0023666092943201377,0,0
Supriya Sule,increased,4,8.605851979345956e-4,0,0
Supriya Sule,increasing,2,4.302925989672978e-4,0,0
Supriya Sule,incurred,4,8.605851979345956e-4,0,0
Supriya Sule,independent,2,4.302925989672978e-4,0,0
Supriya Sule,index,2,4.302925989672978e-4,0,0
Supriya Sule,indian,4,8.605851979345956e-4,0,0
Supriya Sule,indicates,1,2.151462994836489e-4,0,0
Supriya Sule,indicating,4,8.605851979345956e-4,0,0
Supriya Sule,individuals,2,4.302925989672978e-4,0,0
Supriya Sule,indulging,1,2.151462994836489e-4,0,0
Supriya Sule,industrial,30,0.006454388984509466,0,0
Supriya Sule,industries,5,0.0010757314974182443,0,0
Supriya Sule,industry,11,0.0023666092943201377,0,0
Supriya Sule,inequalities,1,2.151462994836489e-4,0,0
Supriya Sule,informed,1,2.151462994836489e-4,0,0
Supriya Sule,infrastructure,13,0.0027969018932874354,0,0
Supriya Sule,initial,1,2.151462994836489e-4,0,0
Supriya Sule,initiated,9,0.00193631669535284,0,0
Supriya Sule,initiative,2,4.302925989672978e-4,0,0
Supriya Sule,initiatives,4,8.605851979345956e-4,0,0
Supriya Sule,injured,1,2.151462994836489e-4,0,0
Supriya Sule,input,2,4.302925989672978e-4,0,0
Supriya Sule,inspection,2,4.302925989672978e-4,0,0
Supriya Sule,installation,1,2.151462994836489e-4,0,0
Supriya Sule,installations,1,2.151462994836489e-4,0,0
Supriya Sule,instances,1,2.151462994836489e-4,0,0
Supriya Sule,institute,4,8.605851979345956e-4,0,0
Supriya Sule,institutes,6,0.0012908777969018934,0,0
Supriya Sule,institution,1,2.151462994836489e-4,0,0
Supriya Sule,institutional,1,2.151462994836489e-4,0,0
Supriya Sule,institutions,3,6.454388984509467e-4,0,0
Supriya Sule,instructions,2,4.302925989672978e-4,0,0
Supriya Sule,insurance,3,6.454388984509467e-4,0,0
Supriya Sule,integrated,3,6.454388984509467e-4,0,0
Supriya Sule,intensive,1,2.151462994836489e-4,0,0
Supriya Sule,inter,1,2.151462994836489e-4,0,0
Supriya Sule,interest,5,0.0010757314974182443,0,0
Supriya Sule,interested,1,2.151462994836489e-4,0,0
Supriya Sule,interests,1,2.151462994836489e-4,0,0
Supriya Sule,internet,2,4.302925989672978e-4,0,0
Supriya Sule,interventions,1,2.151462994836489e-4,0,0
Supriya Sule,introduce,1,2.151462994836489e-4,0,0
Supriya Sule,introduced,4,8.605851979345956e-4,0,0
Supriya Sule,introduction,1,2.151462994836489e-4,0,0
Supriya Sule,invest,1,2.151462994836489e-4,0,0
Supriya Sule,investment,1,2.151462994836489e-4,0,0
Supriya Sule,investments,1,2.151462994836489e-4,0,0
Supriya Sule,investor,1,2.151462994836489e-4,0,0
Supriya Sule,investors,3,6.454388984509467e-4,0,0
Supriya Sule,invite,1,2.151462994836489e-4,0,0
Supriya Sule,inviting,1,2.151462994836489e-4,0,0
Supriya Sule,invoke,1,2.151462994836489e-4,0,0
Supriya Sule,involved,2,4.302925989672978e-4,0,0
Supriya Sule,involving,1,2.151462994836489e-4,0,0
Supriya Sule,iranian,2,4.302925989672978e-4,0,0
Supriya Sule,irctc,1,2.151462994836489e-4,0,0
Supriya Sule,island,1,2.151462994836489e-4,0,0
Supriya Sule,islands,8,0.0017211703958691911,0,0
Supriya Sule,issuance,1,2.151462994836489e-4,0,0
Supriya Sule,issue,8,0.0017211703958691911,0,0
Supriya Sule,issued,8,0.0017211703958691911,0,0
Supriya Sule,issues,5,0.0010757314974182443,0,0
Supriya Sule,items,3,6.454388984509467e-4,0,0
Supriya Sule,izhkkj,1,2.151462994836489e-4,0,0
Supriya Sule,jayavardhan,2,4.302925989672978e-4,0,0
Supriya Sule,jharkhand,1,2.151462994836489e-4,0,0
Supriya Sule,jherh,1,2.151462994836489e-4,0,0
Supriya Sule,joining,1,2.151462994836489e-4,0,0
Supriya Sule,judicial,1,2.151462994836489e-4,0,0
Supriya Sule,justice,2,4.302925989672978e-4,0,0
Supriya Sule,kalpakkam,2,4.302925989672978e-4,0,0
Supriya Sule,karnataka,1,2.151462994836489e-4,0,0
Supriya Sule,kashmir,1,2.151462994836489e-4,0,0
Supriya Sule,kendras,3,6.454388984509467e-4,0,0
Supriya Sule,kerala,1,2.151462994836489e-4,0,0
Supriya Sule,kharif,2,4.302925989672978e-4,0,0
Supriya Sule,krishi,2,4.302925989672978e-4,0,0
Supriya Sule,labour,6,0.0012908777969018934,0,0
Supriya Sule,lakhs,2,4.302925989672978e-4,0,0
Supriya Sule,language,1,2.151462994836489e-4,0,0
Supriya Sule,large,2,4.302925989672978e-4,0,0
Supriya Sule,larger,1,2.151462994836489e-4,0,0
Supriya Sule,launch,2,4.302925989672978e-4,0,0
Supriya Sule,launched,11,0.0023666092943201377,0,0
Supriya Sule,launching,1,2.151462994836489e-4,0,0
Supriya Sule,leasing,1,2.151462994836489e-4,0,0
Supriya Sule,least,1,2.151462994836489e-4,0,0
Supriya Sule,legislation,1,2.151462994836489e-4,0,0
Supriya Sule,lending,1,2.151462994836489e-4,0,0
Supriya Sule,leprosy,7,0.0015060240963855422,0,0
Supriya Sule,level,2,4.302925989672978e-4,0,0
Supriya Sule,levels,2,4.302925989672978e-4,0,0
Supriya Sule,licence,6,0.0012908777969018934,0,0
Supriya Sule,license,13,0.0027969018932874354,0,0
Supriya Sule,licensed,1,2.151462994836489e-4,0,0
Supriya Sule,licensees,2,4.302925989672978e-4,0,0
Supriya Sule,licensing,3,6.454388984509467e-4,0,0
Supriya Sule,light,2,4.302925989672978e-4,0,0
Supriya Sule,likely,20,0.004302925989672977,0,0
Supriya Sule,limit,1,2.151462994836489e-4,0,0
Supriya Sule,limitations,1,2.151462994836489e-4,0,0
Supriya Sule,limited,9,0.00193631669535284,0,0
Supriya Sule,lines,1,2.151462994836489e-4,0,0
Supriya Sule,linkages,1,2.151462994836489e-4,0,0
Supriya Sule,literacy,1,2.151462994836489e-4,0,0
Supriya Sule,litigations,1,2.151462994836489e-4,0,0
Supriya Sule,lives,1,2.151462994836489e-4,0,0
Supriya Sule,livestock,1,2.151462994836489e-4,0,0
Supriya Sule,living,3,6.454388984509467e-4,0,0
Supriya Sule,loans,3,6.454388984509467e-4,0,0
Supriya Sule,local,1,2.151462994836489e-4,0,0
Supriya Sule,logistic,1,2.151462994836489e-4,0,0
Supriya Sule,logistics,1,2.151462994836489e-4,0,0
Supriya Sule,loksabha,1,2.151462994836489e-4,0,0
Supriya Sule,lower,1,2.151462994836489e-4,0,0
Supriya Sule,madad,1,2.151462994836489e-4,0,0
Supriya Sule,madam,1,2.151462994836489e-4,0,0
Supriya Sule,madhya,1,2.151462994836489e-4,0,0
Supriya Sule,magha,1,2.151462994836489e-4,0,0
Supriya Sule,magistrate,1,2.151462994836489e-4,0,0
Supriya Sule,mahanagar,1,2.151462994836489e-4,0,0
Supriya Sule,maharashtra,46,0.009896729776247849,0,0
Supriya Sule,mahatma,1,2.151462994836489e-4,0,0
Supriya Sule,mahindra,2,4.302925989672978e-4,0,0
Supriya Sule,maintain,1,2.151462994836489e-4,0,0
Supriya Sule,maintained,1,2.151462994836489e-4,0,0
Supriya Sule,major,6,0.0012908777969018934,0,0
Supriya Sule,majority,1,2.151462994836489e-4,0,0
Supriya Sule,making,2,4.302925989672978e-4,0,0
Supriya Sule,malls,1,2.151462994836489e-4,0,0
Supriya Sule,malnutrition,1,2.151462994836489e-4,0,0
Supriya Sule,management,1,2.151462994836489e-4,0,0
Supriya Sule,mandating,1,2.151462994836489e-4,0,0
Supriya Sule,mandatory,5,0.0010757314974182443,0,0
Supriya Sule,manner,3,6.454388984509467e-4,0,0
Supriya Sule,manpower,3,6.454388984509467e-4,0,0
Supriya Sule,mantri,5,0.0010757314974182443,0,0
Supriya Sule,manual,1,2.151462994836489e-4,0,0
Supriya Sule,manufacturers,2,4.302925989672978e-4,0,0
Supriya Sule,march,1,2.151462994836489e-4,0,0
Supriya Sule,marginal,1,2.151462994836489e-4,0,0
Supriya Sule,marginalized,1,2.151462994836489e-4,0,0
Supriya Sule,marked,1,2.151462994836489e-4,0,0
Supriya Sule,market,3,6.454388984509467e-4,0,0
Supriya Sule,maruti,2,4.302925989672978e-4,0,0
Supriya Sule,masses,1,2.151462994836489e-4,0,0
Supriya Sule,matter,2,4.302925989672978e-4,0,0
Supriya Sule,matters,1,2.151462994836489e-4,0,0
Supriya Sule,meals,1,2.151462994836489e-4,0,0
Supriya Sule,measure,1,2.151462994836489e-4,0,0
Supriya Sule,measures,18,0.00387263339070568,0,0
Supriya Sule,mechanism,5,0.0010757314974182443,0,0
Supriya Sule,mechanisms,2,4.302925989672978e-4,0,0
Supriya Sule,mediation,3,6.454388984509467e-4,0,0
Supriya Sule,medica,1,2.151462994836489e-4,0,0
Supriya Sule,medicines,1,2.151462994836489e-4,0,0
Supriya Sule,medium,4,8.605851979345956e-4,0,0
Supriya Sule,meeting,1,2.151462994836489e-4,0,0
Supriya Sule,meghalaya,1,2.151462994836489e-4,0,0
Supriya Sule,membership,2,4.302925989672978e-4,0,0
Supriya Sule,memorandum,6,0.0012908777969018934,0,0
Supriya Sule,merged,1,2.151462994836489e-4,0,0
Supriya Sule,meters,2,4.302925989672978e-4,0,0
Supriya Sule,metrics,1,2.151462994836489e-4,0,0
Supriya Sule,mgnregs,1,2.151462994836489e-4,0,0
Supriya Sule,micro,4,8.605851979345956e-4,0,0
Supriya Sule,middle,1,2.151462994836489e-4,0,0
Supriya Sule,migrant,1,2.151462994836489e-4,0,0
Supriya Sule,military,1,2.151462994836489e-4,0,0
Supriya Sule,mines,1,2.151462994836489e-4,0,0
Supriya Sule,minimum,3,6.454388984509467e-4,0,0
Supriya Sule,mining,2,4.302925989672978e-4,0,0
Supriya Sule,ministers,1,2.151462994836489e-4,0,0
Supriya Sule,ministries,2,4.302925989672978e-4,0,0
Supriya Sule,minority,5,0.0010757314974182443,0,0
Supriya Sule,missing,6,0.0012908777969018934,0,0
Supriya Sule,mission,2,4.302925989672978e-4,0,0
Supriya Sule,mitigate,1,2.151462994836489e-4,0,0
Supriya Sule,mobile,8,0.0017211703958691911,0,0
Supriya Sule,modern,1,2.151462994836489e-4,0,0
Supriya Sule,monitor,1,2.151462994836489e-4,0,0
Supriya Sule,monitoring,3,6.454388984509467e-4,0,0
Supriya Sule,month,2,4.302925989672978e-4,0,0
Supriya Sule,monthly,1,2.151462994836489e-4,0,0
Supriya Sule,motivate,1,2.151462994836489e-4,0,0
Supriya Sule,motor,3,6.454388984509467e-4,0,0
Supriya Sule,movement,2,4.302925989672978e-4,0,0
Supriya Sule,msmes,7,0.0015060240963855422,0,0
Supriya Sule,mudra,1,2.151462994836489e-4,0,0
Supriya Sule,municipal,5,0.0010757314974182443,0,0
Supriya Sule,names,2,4.302925989672978e-4,0,0
Supriya Sule,national,14,0.0030120481927710845,0,0
Supriya Sule,nations,1,2.151462994836489e-4,0,0
Supriya Sule,natrip,2,4.302925989672978e-4,0,0
Supriya Sule,nature,2,4.302925989672978e-4,0,0
