id,lok_no,session_no,party_family,ministry,sent_neg,sent_pos,sent_neu,sent_compound,sent_label
LS17-S9-STARRED-208,17,9,Shiv Sena,CULTURE,0.0,0.081,0.919,0.8591,positive
LS17-S9-STARRED-207,17,9,INC,CULTURE,0.0,0.10066666666666667,0.8993333333333333,0.5043666666666667,positive
LS17-S9-STARRED-205,17,9,JDU,FINANCE,0.0865,0.0315,0.882,0.1482,positive
LS17-S9-STARRED-202,17,9,INC,CULTURE,0.0,0.019666666666666666,0.9803333333333333,0.2235,positive
LS17-S9-STARRED-199,17,9,BJP,HEALTH AND FAMILY WELFARE,0.0295,0.0445,0.9265,0.2787,positive
LS17-S9-STARRED-198,17,9,Regional,DEFENCE,0.0,0.173,0.827,0.9158,positive
LS17-S9-STARRED-196,17,9,Regional,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.058,0.045,0.897,-0.296,adversarial
LS17-S9-STARRED-193,17,9,Shiv Sena,DEFENCE,0.0,0.038,0.962,0.6166,positive
LS17-S9-STARRED-192,17,9,BJP,HEALTH AND FAMILY WELFARE,0.0,0.072,0.928,0.7579,positive
LS17-S9-STARRED-191,17,9,Shiv Sena,CHEMICALS AND FERTILIZERS,0.091,0.058,0.85,-0.6808,adversarial
LS17-S9-STARRED-189,17,9,BJP,EXTERNAL AFFAIRS,0.049,0.068,0.883,-0.1531,adversarial
LS17-S9-STARRED-187,17,9,DMK,HEALTH AND FAMILY WELFARE,0.0,0.041,0.9590000000000001,0.455,positive
LS17-S9-STARRED-185,17,9,BJP,HEALTH AND FAMILY WELFARE,0.05,0.093,0.856,0.6249,positive
LS17-S9-STARRED-184,17,9,Regional,HEALTH AND FAMILY WELFARE,0.0,0.178,0.822,0.9118,positive
LS17-S9-STARRED-183,17,9,DMK,"PORTS, SHIPPING AND WATERWAYS",0.06133333333333333,0.028999999999999998,0.9096666666666667,0.09060000000000001,positive
LS17-S9-STARRED-177,17,9,Regional,MINORITY AFFAIRS,0.12333333333333334,0.028,0.8486666666666666,0.09060000000000001,positive
LS17-S9-STARRED-175,17,9,Regional,ROAD TRANSPORT AND HIGHWAYS,0.0,0.025,0.975,0.4404,positive
LS17-S9-STARRED-174,17,9,BJP,POWER,0.0,0.027,0.973,0.4404,positive
LS17-S9-STARRED-173,17,9,TDP,POWER,0.0,0.058,0.942,0.7351,positive
LS17-S9-STARRED-172,17,9,BJP,JAL SHAKTI,0.016,0.061,0.924,0.5574,positive
LS17-S9-STARRED-170,17,9,INC,POWER,0.048,0.069,0.883,0.3818,positive
LS17-S9-STARRED-169,17,9,Regional,ROAD TRANSPORT AND HIGHWAYS,0.12333333333333334,0.023666666666666666,0.8530000000000001,0.14559999999999998,positive
LS17-S9-STARRED-168,17,9,Regional,ROAD TRANSPORT AND HIGHWAYS,0.0,0.075,0.925,0.7906,positive
LS17-S9-STARRED-165,17,9,BJP,NEW AND RENEWABLE ENERGY,0.12333333333333334,0.051333333333333335,0.8253333333333334,0.1499,positive
LS17-S9-STARRED-164,17,9,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.096,0.904,0.8176,positive
LS17-S9-STARRED-161,17,9,BJP,PETROLEUM AND NATURAL GAS,0.0,0.0645,0.9355,0.45435,positive
LS17-S9-STARRED-160,17,9,BJP,ATOMIC ENERGY,0.12333333333333334,0.102,0.7746666666666666,0.21756666666666666,positive
LS17-S9-STARRED-159,17,9,BJP,COAL,0.0,0.049,0.951,0.6369,positive
LS17-S9-STARRED-157,17,9,Regional,TEXTILES,0.05,0.099,0.851,0.7783,positive
LS17-S9-STARRED-154,17,9,TDP,COMMERCE AND INDUSTRY,0.028,0.035,0.937,0.296,positive
LS17-S9-STARRED-153,17,9,BJP,RAILWAYS,0.13633333333333333,0.055,0.8086666666666668,0.12366666666666666,positive
LS17-S9-STARRED-151,17,9,BJP,SCIENCE AND TECHNOLOGY,0.048999999999999995,0.03666666666666667,0.9143333333333333,0.10133333333333334,positive
LS17-S9-STARRED-146,17,9,BJP,MINES,0.043,0.057,0.9,0.2732,positive
LS17-S9-STARRED-145,17,9,BJP,COMMERCE AND INDUSTRY,0.0,0.032,0.968,0.4404,positive
LS17-S9-STARRED-142,17,9,BJP,COAL,0.062,0.045,0.894,-0.0258,neutral
LS17-S9-STARRED-140,17,9,JDU,FOOD PROCESSING INDUSTRIES,0.0,0.031,0.969,0.4404,positive
LS17-S9-STARRED-139,17,9,Regional,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",0.0,0.022,0.978,0.4404,positive
LS17-S9-STARRED-134,17,9,BJP,AGRICULTURE AND FARMERS WELFARE,0.0925,0.02825,0.87925,0.09734999999999999,positive
LS17-S9-STARRED-133,17,9,Regional,RURAL DEVELOPMENT,0.042,0.101,0.856,0.7906,positive
LS17-S9-STARRED-130,17,9,BJP,HOME AFFAIRS,0.071,0.041,0.889,-0.4767,adversarial
LS17-S9-STARRED-126,17,9,INC,YOUTH AFFAIRS AND SPORTS,0.0,0.083,0.917,0.8777,positive
LS17-S9-STARRED-124,17,9,Regional,HOME AFFAIRS,0.023,0.091,0.886,0.8481,positive
LS17-S9-STARRED-121,17,9,BJP,HOME AFFAIRS,0.0,0.181,0.819,0.8655,positive
LS17-S9-STARRED-119,17,9,INC,Education,0.021,0.083,0.897,0.743,positive
LS17-S9-STARRED-118,17,9,BJP,FINANCE,0.0,0.029333333333333333,0.9706666666666667,0.2235,positive
LS17-S9-STARRED-116,17,9,JDU,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.0,0.12,0.88,0.836,positive
LS17-S9-STARRED-113,17,9,INC,FINANCE,0.063,0.017,0.9199999999999999,-0.46435,adversarial
LS17-S9-STARRED-112,17,9,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.026,0.072,0.903,0.5423,positive
LS17-S9-STARRED-111,17,9,INC,FINANCE,0.0,0.136,0.864,0.91,positive
LS17-S9-STARRED-109,17,9,BJP,Education,0.0,0.048,0.952,0.4404,positive
LS17-S9-STARRED-108,17,9,INC,FINANCE,0.262,0.0135,0.7244999999999999,0.07220000000000001,positive
LS17-S9-STARRED-107,17,9,Regional,Education,0.0,0.036,0.964,0.4939,positive
LS17-S9-STARRED-106,17,9,Regional,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.04033333333333333,0.033,0.9266666666666667,0.1408,positive
LS17-S9-STARRED-105,17,9,BJP,FINANCE,0.096,0.115,0.788,0.25,positive
LS17-S9-STARRED-104,17,9,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.010333333333333333,0.036,0.9536666666666666,0.29263333333333336,positive
LS17-S9-STARRED-101,17,9,BJP,CULTURE,0.013,0.0185,0.9685,0.11315,positive
LS17-S9-STARRED-100,17,9,Shiv Sena,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.006,0.0535,0.9410000000000001,0.4417,positive
LS17-S9-STARRED-98,17,9,BJP,CHEMICALS AND FERTILIZERS,0.19100000000000003,0.016666666666666666,0.7923333333333332,-0.09006666666666667,adversarial
LS17-S9-STARRED-97,17,9,INC,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.035,0.9650000000000001,0.36345,positive
LS17-S9-STARRED-96,17,9,DMK,EXTERNAL AFFAIRS,0.0195,0.0345,0.9465,0.14875,positive
LS17-S9-STARRED-95,17,9,BJP,CHEMICALS AND FERTILIZERS,0.06399999999999999,0.024666666666666667,0.9113333333333333,0.08456666666666668,positive
LS17-S9-STARRED-90,17,9,BJP,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.041,0.959,0.4404,positive
LS17-S9-STARRED-81,17,9,INC,LAW AND JUSTICE,0.0,0.141,0.859,0.9353,positive
LS17-S9-STARRED-80,17,9,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.027,0.973,0.4404,positive
LS17-S9-STARRED-79,17,9,BJP,PETROLEUM AND NATURAL GAS,0.10933333333333334,0.09000000000000001,0.8006666666666665,0.3286,positive
LS17-S9-STARRED-77,17,9,TDP,HOUSING AND URBAN AFFAIRS,0.24666666666666667,0.009333333333333334,0.7440000000000001,-0.15093333333333334,adversarial
LS17-S9-STARRED-74,17,9,JDU,CIVIL AVIATION,0.10500000000000001,0.0185,0.8765000000000001,-0.212,adversarial
LS17-S9-STARRED-73,17,9,BJP,HOUSING AND URBAN AFFAIRS,0.24033333333333332,0.059,0.7006666666666667,0.025899999999999996,neutral
LS17-S9-STARRED-71,17,9,BJP,JAL SHAKTI,0.033600000000000005,0.0062,0.9602,-0.021319999999999995,neutral
LS17-S9-STARRED-70,17,9,Shiv Sena,NEW AND RENEWABLE ENERGY,0.09725,0.03425,0.8684999999999999,0.117725,positive
LS17-S9-STARRED-69,17,9,BJP,JAL SHAKTI,0.03675,0.0075,0.9557499999999999,-0.0015499999999999958,neutral
LS17-S9-STARRED-67,17,9,DMK,HOUSING AND URBAN AFFAIRS,0.055999999999999994,0.077,0.867,0.04182,neutral
LS17-S9-STARRED-64,17,9,BJP,HOUSING AND URBAN AFFAIRS,0.0525,0.0295,0.9179999999999999,0.06914999999999999,positive
LS17-S9-STARRED-62,17,9,INC,JAL SHAKTI,0.06966666666666667,0.036,0.8943333333333333,0.046099999999999995,neutral
LS17-S9-STARRED-58,17,9,BSP,RAILWAYS,0.0,0.175,0.825,0.8934,positive
LS17-S9-STARRED-57,17,9,Regional,COAL,0.057,0.048,0.896,0.0,neutral
LS17-S9-STARRED-56,17,9,BJP,RAILWAYS,0.13133333333333333,0.016999999999999998,0.8516666666666666,-0.002066666666666661,neutral
LS17-S9-STARRED-55,17,9,BJP,PLANNING,0.103,0.03,0.866,-0.7906,adversarial
LS17-S9-STARRED-52,17,9,BJP,COMMUNICATIONS,0.013,0.055,0.932,0.5994,positive
LS17-S9-STARRED-50,17,9,BJP,COMMUNICATIONS,0.12333333333333334,0.014666666666666666,0.862,-0.002066666666666661,neutral
LS17-S9-STARRED-47,17,9,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.0425,0.0,0.9575,-0.4201,adversarial
LS17-S9-STARRED-45,17,9,BJP,COMMUNICATIONS,0.0,0.124,0.876,0.8625,positive
LS17-S9-STARRED-44,17,9,BJP,ELECTRONICS AND INFORMATION TECHNOLOGY,0.0,0.0395,0.9605,0.3982,positive
LS17-S9-STARRED-42,17,9,BJP,SPACE,0.1132,0.0378,0.849,-0.01904000000000002,neutral
LS17-S9-STARRED-41,17,9,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.0185,0.007,0.974,-0.23835,adversarial
LS17-S9-STARRED-40,17,9,INC,AGRICULTURE AND FARMERS WELFARE,0.12333333333333334,0.03166666666666667,0.8450000000000001,0.1363,positive
LS17-S9-STARRED-39,17,9,TDP,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",0.0275,0.0595,0.913,0.33249999999999996,positive
LS17-S9-STARRED-36,17,9,Regional,YOUTH AFFAIRS AND SPORTS,0.0,0.074,0.926,0.8176,positive
LS17-S9-STARRED-35,17,9,INC,RURAL DEVELOPMENT,0.02,0.049,0.931,0.4939,positive
LS17-S9-STARRED-33,17,9,BJP,HOME AFFAIRS,0.054,0.09,0.855,0.3182,positive
LS17-S9-STARRED-32,17,9,INC,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",0.0,0.025,0.975,0.3753,positive
LS17-S9-STARRED-31,17,9,INC,AGRICULTURE AND FARMERS WELFARE,0.1025,0.024499999999999997,0.87275,0.032850000000000004,neutral
LS17-S9-STARRED-30,17,9,BJP,HOME AFFAIRS,0.048,0.094,0.858,0.3167,positive
LS17-S9-STARRED-29,17,9,Shiv Sena,RURAL DEVELOPMENT,0.128,0.010666666666666666,0.8613333333333332,0.021333333333333353,neutral
LS17-S9-STARRED-25,17,9,BJP,AGRICULTURE AND FARMERS WELFARE,0.016,0.04,0.944,0.5106,positive
LS17-S9-STARRED-24,17,9,INC,PANCHAYATI RAJ,0.0,0.079,0.921,0.802,positive
LS17-S9-STARRED-23,17,9,INC,AGRICULTURE AND FARMERS WELFARE,0.0,0.107,0.893,0.9423,positive
LS17-S9-STARRED-22,17,9,DMK,FOOD PROCESSING INDUSTRIES,0.026,0.057,0.917,0.6597,positive
LS17-S9-STARRED-21,17,9,INC,AGRICULTURE AND FARMERS WELFARE,0.12333333333333334,0.02766666666666667,0.8489999999999999,0.13383333333333333,positive
LS17-S9-STARRED-20,17,9,BJP,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.0,0.047,0.953,0.6486,positive
LS17-S9-STARRED-18,17,9,BJP,LABOUR AND EMPLOYMENT,0.06133333333333333,0.015333333333333332,0.9233333333333332,-0.002066666666666661,neutral
LS17-S9-STARRED-14,17,9,Shiv Sena,Education,0.032,0.049,0.92,0.3597,positive
LS17-S9-STARRED-5,17,9,INC,FINANCE,0.026,0.064,0.911,0.7003,positive
LS17-S9-STARRED-3,17,9,INC,Education,0.02,0.07,0.91,0.6808,positive
LS17-S9-STARRED-2,17,9,BJP,CORPORATE AFFAIRS,0.08875,0.00625,0.905,0.03610000000000001,neutral
LS17-S9-STARRED-1,17,9,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.025,0.077,0.898,0.6908,positive
LS17-S10-STARRED-240,17,10,BJP,HOUSING AND URBAN AFFAIRS,0.098,0.059,0.843,0.13735000000000003,positive
LS17-S10-STARRED-234,17,10,INC,HOUSING AND URBAN AFFAIRS,0.19899999999999998,0.030333333333333334,0.7706666666666667,-0.0612,adversarial
LS17-S10-STARRED-231,17,10,INC,HOUSING AND URBAN AFFAIRS,0.19866666666666666,0.008666666666666666,0.7926666666666667,-0.15093333333333334,adversarial
LS17-S10-STARRED-230,17,10,BJP,NEW AND RENEWABLE ENERGY,0.16466666666666666,0.026,0.8093333333333333,0.14113333333333333,positive
LS17-S10-STARRED-229,17,10,Regional,ROAD TRANSPORT AND HIGHWAYS,0.0,0.04,0.96,0.4404,positive
LS17-S10-STARRED-228,17,10,Regional,HOUSING AND URBAN AFFAIRS,0.24666666666666667,0.018333333333333333,0.735,-0.058266666666666654,adversarial
LS17-S10-STARRED-227,17,10,BJP,CIVIL AVIATION,0.0,0.035,0.965,0.4404,positive
LS17-S10-STARRED-224,17,10,BJP,ROAD TRANSPORT AND HIGHWAYS,0.12333333333333334,0.011999999999999999,0.8646666666666666,0.01576666666666667,neutral
LS17-S10-STARRED-221,17,10,BJP,ROAD TRANSPORT AND HIGHWAYS,0.087,0.056,0.857,-0.7506,adversarial
LS17-S10-STARRED-219,17,10,INC,RAILWAYS,0.12333333333333334,0.02266666666666667,0.854,-0.002066666666666661,neutral
LS17-S10-STARRED-213,17,10,INC,RAILWAYS,0.0,0.071,0.929,0.6908,positive
LS17-S10-STARRED-212,17,10,BJP,RAILWAYS,0.018,0.02,0.962,0.0516,positive
LS17-S10-STARRED-210,17,10,BJP,RAILWAYS,0.0,0.051,0.949,0.4404,positive
LS17-S10-STARRED-208,17,10,Regional,COMMUNICATIONS,0.0,0.0305,0.9695,0.29295,positive
LS17-S10-STARRED-207,17,10,INC,COAL,0.12333333333333334,0.017333333333333333,0.8593333333333333,-0.002066666666666661,neutral
LS17-S10-STARRED-206,17,10,BJP,COAL,0.0,0.065,0.935,0.7269,positive
LS17-S10-STARRED-200,17,10,BJP,HEAVY INDUSTRIES,0.024,0.0625,0.913,0.3865,positive
LS17-S10-STARRED-199,17,10,BJP,AGRICULTURE AND FARMERS WELFARE,0.083,0.061,0.856,-0.4019,adversarial
LS17-S10-STARRED-198,17,10,INC,RURAL DEVELOPMENT,0.095,0.01425,0.8905,0.07615,positive
LS17-S10-STARRED-194,17,10,BJP,AGRICULTURE AND FARMERS WELFARE,0.13033333333333333,0.027333333333333334,0.8423333333333334,0.13853333333333331,positive
LS17-S10-STARRED-193,17,10,INC,RURAL DEVELOPMENT,0.025,0.034,0.941,0.1027,positive
LS17-S10-STARRED-192,17,10,BJP,RURAL DEVELOPMENT,0.12333333333333334,0.030333333333333334,0.8463333333333333,0.15253333333333333,positive
LS17-S10-STARRED-191,17,10,BJP,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",0.0,0.044,0.956,0.38915,positive
LS17-S10-STARRED-187,17,10,BJP,HOME AFFAIRS,0.065,0.098,0.837,0.0258,neutral
LS17-S10-STARRED-182,17,10,BJP,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",0.17933333333333334,0.020666666666666667,0.8000000000000002,-0.156,adversarial
LS17-S10-STARRED-181,17,10,BJP,SOCIAL JUSTICE AND EMPOWERMENT,0.034,0.055,0.911,0.7034,positive
LS17-S10-STARRED-180,17,10,Independent,Education,0.0,0.151,0.849,0.9425,positive
LS17-S10-STARRED-179,17,10,Regional,CULTURE,0.0,0.045,0.955,0.6124,positive
LS17-S10-STARRED-177,17,10,BJP,FINANCE,0.0,0.17,0.83,0.9136,positive
LS17-S10-STARRED-176,17,10,INC,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.12333333333333334,0.015666666666666666,0.8609999999999999,0.046433333333333326,neutral
LS17-S10-STARRED-175,17,10,Regional,FINANCE,0.0,0.066,0.934,0.7096,positive
LS17-S10-STARRED-174,17,10,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.044,0.058,0.898,0.128,positive
LS17-S10-STARRED-173,17,10,BJP,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.185,0.0265,0.7885,0.047850000000000004,neutral
LS17-S10-STARRED-172,17,10,Regional,TRIBAL AFFAIRS,0.0,0.014,0.986,0.2202,positive
LS17-S10-STARRED-169,17,10,BJP,TOURISM,0.131,0.009,0.86,-0.11463333333333332,adversarial
LS17-S10-STARRED-168,17,10,BJP,Education,0.069,0.042,0.889,-0.162,adversarial
LS17-S10-STARRED-164,17,10,INC,FINANCE,0.032,0.059,0.908,0.3818,positive
LS17-S10-STARRED-163,17,10,Shiv Sena,LABOUR AND EMPLOYMENT,0.0,0.045,0.955,0.7096,positive
LS17-S10-STARRED-162,17,10,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.17,0.056,0.774,-0.9638,adversarial
LS17-S10-STARRED-160,17,10,BJP,LAW AND JUSTICE,0.0245,0.0575,0.9179999999999999,0.40715,positive
LS17-S10-STARRED-158,17,10,BJP,HEALTH AND FAMILY WELFARE,0.0,0.0195,0.9804999999999999,0.2202,positive
LS17-S10-STARRED-156,17,10,BJP,HEALTH AND FAMILY WELFARE,0.0,0.093,0.907,0.8316,positive
LS17-S10-STARRED-149,17,10,BJP,HEALTH AND FAMILY WELFARE,0.0,0.054,0.946,0.4939,positive
LS17-S10-STARRED-147,17,10,BJP,LAW AND JUSTICE,0.016,0.183,0.802,0.9818,positive
LS17-S10-STARRED-146,17,10,INC,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.038,0.962,0.4404,positive
LS17-S10-STARRED-145,17,10,BJP,HEALTH AND FAMILY WELFARE,0.0,0.07,0.93,0.6124,positive
LS17-S10-STARRED-142,17,10,Regional,WOMEN AND CHILD DEVELOPMENT,0.008285714285714287,0.030000000000000002,0.9617142857142856,0.06351428571428572,positive
LS17-S10-STARRED-141,17,10,BJP,HEALTH AND FAMILY WELFARE,0.028,0.066,0.905,0.6195,positive
LS17-S10-STARRED-140,17,10,BJP,NEW AND RENEWABLE ENERGY,0.185,0.0475,0.7675000000000001,0.2132,positive
LS17-S10-STARRED-139,17,10,INC,CIVIL AVIATION,0.0,0.048,0.952,0.5849,positive
LS17-S10-STARRED-138,17,10,BJP,JAL SHAKTI,0.0,0.071,0.929,0.7713,positive
LS17-S10-STARRED-137,17,10,INC,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.0075,0.0505,0.942,0.4063,positive
LS17-S10-STARRED-134,17,10,BJP,HOUSING AND URBAN AFFAIRS,0.0,0.0198,0.9802,0.06364,positive
LS17-S10-STARRED-133,17,10,BJP,MINORITY AFFAIRS,0.0105,0.0625,0.927,0.43125,positive
LS17-S10-STARRED-127,17,10,BJP,HOUSING AND URBAN AFFAIRS,0.148,0.029400000000000003,0.8225999999999999,-0.035919999999999994,neutral
LS17-S10-STARRED-126,17,10,BJP,HOUSING AND URBAN AFFAIRS,0.16466666666666666,0.03966666666666666,0.7956666666666666,0.1325333333333333,positive
LS17-S10-STARRED-125,17,10,INC,PETROLEUM AND NATURAL GAS,0.0,0.087,0.913,0.8143,positive
LS17-S10-STARRED-123,17,10,BJP,ROAD TRANSPORT AND HIGHWAYS,0.121,0.182,0.697,0.3182,positive
LS17-S10-STARRED-122,17,10,INC,CIVIL AVIATION,0.0,0.039,0.961,0.4404,positive
LS17-S10-STARRED-121,17,10,BJP,HOUSING AND URBAN AFFAIRS,0.185,0.0335,0.7815,-0.05837500000000001,adversarial
LS17-S10-STARRED-120,17,10,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.0,0.061,0.9390000000000001,0.44895,positive
LS17-S10-STARRED-118,17,10,BJP,RAILWAYS,0.0,0.081,0.919,0.6705,positive
LS17-S10-STARRED-114,17,10,Regional,COMMERCE AND INDUSTRY,0.0315,0.0915,0.8775,0.5062,positive
LS17-S10-STARRED-113,17,10,BJP,ELECTRONICS AND INFORMATION TECHNOLOGY,0.0,0.056,0.944,0.765,positive
LS17-S10-STARRED-112,17,10,INC,COAL,0.0,0.047,0.953,0.4404,positive
LS17-S10-STARRED-111,17,10,INC,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.019,0.031,0.95,0.34,positive
LS17-S10-STARRED-108,17,10,INC,COMMUNICATIONS,0.015,0.099,0.887,0.8591,positive
LS17-S10-STARRED-107,17,10,BJP,RAILWAYS,0.0,0.011000000000000001,0.989,0.1468,positive
LS17-S10-STARRED-106,17,10,BJP,RAILWAYS,0.0,0.11,0.89,0.875,positive
LS17-S10-STARRED-100,17,10,BJP,YOUTH AFFAIRS AND SPORTS,0.035,0.01225,0.95275,0.011825000000000002,neutral
LS17-S10-STARRED-99,17,10,TDP,RURAL DEVELOPMENT,0.018,0.045,0.937,0.5267,positive
LS17-S10-STARRED-95,17,10,Regional,RURAL DEVELOPMENT,0.019,0.02,0.962,0.0516,positive
LS17-S10-STARRED-94,17,10,BJP,YOUTH AFFAIRS AND SPORTS,0.04666666666666667,0.030666666666666665,0.9226666666666666,0.11263333333333332,positive
LS17-S10-STARRED-93,17,10,BJP,PANCHAYATI RAJ,0.029,0.073,0.898,0.6975,positive
LS17-S10-STARRED-91,17,10,BJP,RURAL DEVELOPMENT,0.13233333333333333,0.021666666666666667,0.846,0.01576666666666667,neutral
LS17-S10-STARRED-89,17,10,BJP,AGRICULTURE AND FARMERS WELFARE,0.27649999999999997,0.022,0.7010000000000001,-0.4786,adversarial
LS17-S10-STARRED-87,17,10,BJP,YOUTH AFFAIRS AND SPORTS,0.035,0.0125,0.9524999999999999,0.06104999999999999,positive
LS17-S10-STARRED-80,17,10,BJP,Education,0.102,0.015666666666666666,0.8823333333333333,0.11363333333333335,positive
LS17-S10-STARRED-73,17,10,INC,Education,0.12566666666666668,0.037,0.8373333333333332,0.08103333333333335,positive
LS17-S10-STARRED-72,17,10,BJP,CORPORATE AFFAIRS,0.0,0.058,0.942,0.7906,positive
LS17-S10-STARRED-70,17,10,Regional,FINANCE,0.04666666666666667,0.019666666666666666,0.9336666666666665,-0.002066666666666661,neutral
LS17-S10-STARRED-68,17,10,JDU,FINANCE,0.11499999999999999,0.0255,0.8594999999999999,-0.62905,adversarial
LS17-S10-STARRED-67,17,10,Left,FINANCE,0.0,0.149,0.851,0.7717,positive
LS17-S10-STARRED-63,17,10,Regional,Education,0.16466666666666666,0.014,0.8213333333333334,0.046099999999999995,neutral
LS17-S10-STARRED-62,17,10,BJP,FINANCE,0.12333333333333334,0.011333333333333334,0.8653333333333334,0.055266666666666686,positive
LS17-S10-STARRED-60,17,10,TDP,WOMEN AND CHILD DEVELOPMENT,0.036,0.049,0.915,0.3591,positive
LS17-S10-STARRED-59,17,10,BJP,CHEMICALS AND FERTILIZERS,0.21133333333333335,0.07766666666666668,0.7106666666666667,0.26763333333333333,positive
LS17-S10-STARRED-56,17,10,INC,HEALTH AND FAMILY WELFARE,0.0,0.026,0.974,0.4088,positive
LS17-S10-STARRED-49,17,10,BJP,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.064,0.936,0.7351,positive
LS17-S10-STARRED-47,17,10,BJP,WOMEN AND CHILD DEVELOPMENT,0.12333333333333334,0.021666666666666667,0.855,0.122,positive
LS17-S10-STARRED-46,17,10,Regional,"PORTS, SHIPPING AND WATERWAYS",0.06533333333333334,0.013333333333333334,0.9213333333333334,-0.002066666666666661,neutral
LS17-S10-STARRED-45,17,10,INC,HEALTH AND FAMILY WELFARE,0.158,0.055,0.787,-0.9801,adversarial
LS17-S10-STARRED-41,17,10,BJP,HEALTH AND FAMILY WELFARE,0.0085,0.009,0.983,0.0258,neutral
LS17-S10-STARRED-38,17,10,Regional,ROAD TRANSPORT AND HIGHWAYS,0.0,0.0475,0.9525,0.3454,positive
LS17-S10-STARRED-35,17,10,BJP,CIVIL AVIATION,0.0,0.044,0.956,0.5267,positive
LS17-S10-STARRED-34,17,10,BJP,JAL SHAKTI,0.032,0.019,0.949,0.10222500000000001,positive
LS17-S10-STARRED-33,17,10,BJP,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.0,0.176,0.824,0.9169,positive
LS17-S10-STARRED-31,17,10,Left,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.104,0.061,0.835,-0.6121,adversarial
LS17-S10-STARRED-26,17,10,BJP,PETROLEUM AND NATURAL GAS,0.0,0.105,0.895,0.9023,positive
LS17-S10-STARRED-25,17,10,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.06,0.94,0.7804,positive
LS17-S10-STARRED-23,17,10,BSP,JAL SHAKTI,0.08349999999999999,0.046,0.8705,0.047850000000000004,neutral
LS17-S10-STARRED-22,17,10,BJP,CIVIL AVIATION,0.06533333333333334,0.049666666666666665,0.8850000000000001,0.13623333333333332,positive
LS17-S10-STARRED-18,17,10,INC,COMMERCE AND INDUSTRY,0.0335,0.00725,0.95925,-0.0015499999999999958,neutral
LS17-S10-STARRED-17,17,10,BJP,COAL,0.17466666666666666,0.029666666666666664,0.7956666666666666,0.11363333333333335,positive
LS17-S10-STARRED-16,17,10,Regional,ELECTRONICS AND INFORMATION TECHNOLOGY,0.078,0.0385,0.884,-0.41355,adversarial
LS17-S10-STARRED-13,17,10,JDU,TEXTILES,0.0,0.103,0.897,0.7845,positive
LS17-S10-STARRED-12,17,10,INC,COAL,0.023,0.092,0.885,0.7096,positive
LS17-S10-STARRED-10,17,10,Regional,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.010533333333333334,0.028200000000000003,0.9612666666666668,0.10967999999999999,positive
LS17-S10-STARRED-9,17,10,BJP,SPACE,0.16466666666666666,0.034999999999999996,0.8003333333333332,0.16523333333333334,positive
LS17-S10-STARRED-7,17,10,BJP,RAILWAYS,0.16966666666666666,0.023333333333333334,0.807,0.10613333333333334,positive
LS17-S10-STARRED-6,17,10,INC,COAL,0.109,0.099,0.792,-0.2263,adversarial
LS17-S11-STARRED-478,17,11,BJP,MINES,0.0,0.111,0.889,0.8126,positive
